
Release,Filename,size,LOC_added,MAX_LOC_added,AVG_LOC_Added,CHURN,MAX_Churn,AVG_Churn,NR,NAUTH,CHGSETSIZE,MAX_ChgSet,AVG_ChgSet,BUGGYNESS
4.2.1,hedwig-client-jms/src/main/java/org/apache/hedwig/jms/message/header/JmsHeader.java,996,996,996,996,996,996,996,1,1,147,147,147,No
4.2.1,hedwig-client-jms/src/main/java/org/apache/hedwig/jms/message/header/MetadataProcessor.java,115,115,115,115,115,115,115,1,1,147,147,147,No
4.2.1,hedwig-client-jms/src/main/java/org/apache/hedwig/jms/selector/BinaryArithmeticFunction.java,136,136,136,136,136,136,136,1,1,147,147,147,No
4.2.1,hedwig-client-jms/src/main/java/org/apache/hedwig/jms/selector/BinaryExprFunction.java,22,22,22,22,22,22,22,1,1,147,147,147,No
4.2.1,hedwig-client-jms/src/main/java/org/apache/hedwig/jms/selector/ExprFunction.java,4,4,4,4,4,4,4,1,1,147,147,147,No
4.2.1,hedwig-client-jms/src/main/java/org/apache/hedwig/jms/selector/InterpretSelectorParserVisitor.java,135,135,135,135,135,135,135,1,1,147,147,147,No
4.2.1,hedwig-client-jms/src/main/java/org/apache/hedwig/jms/selector/LogicalComparisonFunction.java,35,35,35,35,35,35,35,1,1,147,147,147,No
4.2.1,hedwig-client-jms/src/main/java/org/apache/hedwig/jms/selector/MyNode.java,52,52,52,52,52,52,52,1,1,147,147,147,No
4.2.1,hedwig-client-jms/src/main/java/org/apache/hedwig/jms/selector/PropertyExprFunction.java,381,381,381,381,381,381,381,1,1,147,147,147,No
4.2.1,hedwig-client-jms/src/main/java/org/apache/hedwig/jms/selector/SelectorConstant.java,145,145,145,145,145,145,145,1,1,147,147,147,No
4.2.1,hedwig-client-jms/src/main/java/org/apache/hedwig/jms/selector/SelectorEvalState.java,25,25,25,25,25,25,25,1,1,147,147,147,No
4.2.1,hedwig-client-jms/src/main/java/org/apache/hedwig/jms/selector/SelectorEvaluationException.java,14,14,14,14,14,14,14,1,1,147,147,147,No
4.2.1,hedwig-client-jms/src/main/java/org/apache/hedwig/jms/selector/TreeDumperSelectorParserVisitor.java,212,212,212,212,212,212,212,1,1,147,147,147,No
4.2.1,hedwig-client-jms/src/main/java/org/apache/hedwig/jms/selector/UnaryArithmeticFunction.java,40,40,40,40,40,40,40,1,1,147,147,147,No
4.2.1,hedwig-client-jms/src/main/java/org/apache/hedwig/jms/selector/UnaryExprFunction.java,32,32,32,32,32,32,32,1,1,147,147,147,No
4.2.1,hedwig-client-jms/src/main/java/org/apache/hedwig/jms/selector/ValueComparisonFunction.java,254,254,254,254,254,254,254,1,1,147,147,147,No
4.2.1,hedwig-client-jms/src/main/java/org/apache/hedwig/jms/spi/HedwigConnectionFactoryImpl.java,36,36,36,36,36,36,36,1,1,147,147,147,No
4.2.1,hedwig-client-jms/src/main/java/org/apache/hedwig/jms/spi/HedwigConnectionImpl.java,104,104,104,104,104,104,104,1,1,147,147,147,No
4.2.1,hedwig-client-jms/src/main/java/org/apache/hedwig/jms/spi/HedwigMessagingSessionFacade.java,476,481,476,240,479,476,239,2,2,186,147,93,No
4.2.1,hedwig-client-jms/src/main/java/org/apache/hedwig/jms/spi/MessageConsumerImpl.java,44,44,44,44,44,44,44,1,1,147,147,147,No
4.2.1,hedwig-client-jms/src/main/java/org/apache/hedwig/jms/spi/MessageProducerImpl.java,64,64,64,64,64,64,64,1,1,147,147,147,No
4.2.1,hedwig-client-jms/src/main/java/org/apache/hedwig/jms/spi/QueueSessionImpl.java,50,50,50,50,50,50,50,1,1,147,147,147,No
4.2.1,hedwig-client-jms/src/main/java/org/apache/hedwig/jms/spi/TopicPublisherImpl.java,124,125,124,62,124,124,62,2,2,188,147,94,No
4.2.1,hedwig-client-jms/src/main/java/org/apache/hedwig/jms/spi/TopicSessionImpl.java,44,44,44,44,44,44,44,1,1,147,147,147,No
4.2.1,hedwig-client-jms/src/main/java/org/apache/hedwig/jms/spi/TopicSubscriberImpl.java,215,215,215,215,215,215,215,1,1,147,147,147,No
4.2.1,hedwig-client/src/main/java/org/apache/hedwig/client/HedwigClient.java,28,0,0,0,0,0,0,0,0,0,0,0,No
4.2.1,hedwig-client/src/main/java/org/apache/hedwig/client/api/Client.java,6,0,0,0,0,0,0,0,0,0,0,0,No
4.2.1,hedwig-client/src/main/java/org/apache/hedwig/client/api/MessageHandler.java,7,0,0,0,0,0,0,0,0,0,0,0,No
4.2.1,hedwig-client/src/main/java/org/apache/hedwig/client/api/Publisher.java,14,0,0,0,0,0,0,0,0,0,0,0,No
4.2.1,hedwig-client/src/main/java/org/apache/hedwig/client/api/Subscriber.java,50,0,0,0,0,0,0,0,0,0,0,0,No
4.2.1,hedwig-client/src/main/java/org/apache/hedwig/client/benchmark/BenchmarkPublisher.java,95,4,4,4,3,3,3,1,1,39,39,39,No
4.2.1,hedwig-client/src/main/java/org/apache/hedwig/client/benchmark/BenchmarkSubscriber.java,94,8,8,8,6,6,6,1,1,39,39,39,No
4.2.1,hedwig-client/src/main/java/org/apache/hedwig/client/benchmark/BenchmarkUtils.java,137,0,0,0,0,0,0,0,0,0,0,0,No
4.2.1,hedwig-client/src/main/java/org/apache/hedwig/client/benchmark/BenchmarkWorker.java,24,0,0,0,0,0,0,0,0,0,0,0,No
4.2.1,hedwig-client/src/main/java/org/apache/hedwig/client/benchmark/HedwigBenchmark.java,109,0,0,0,0,0,0,0,0,0,0,0,No
4.2.1,hedwig-client/src/main/java/org/apache/hedwig/client/conf/ClientConfiguration.java,76,0,0,0,0,0,0,0,0,0,0,0,No
4.2.1,hedwig-client/src/main/java/org/apache/hedwig/client/data/MessageConsumeData.java,22,0,0,0,0,0,0,0,0,0,0,0,No
4.2.1,hedwig-client/src/main/java/org/apache/hedwig/client/data/PubSubData.java,105,0,0,0,0,0,0,0,0,0,0,0,No
4.2.1,hedwig-client/src/main/java/org/apache/hedwig/client/data/TopicSubscriber.java,41,0,0,0,0,0,0,0,0,0,0,0,No
4.2.1,hedwig-client/src/main/java/org/apache/hedwig/client/exceptions/AlreadyStartDeliveryException.java,10,0,0,0,0,0,0,0,0,0,0,0,No
4.2.1,hedwig-client/src/main/java/org/apache/hedwig/client/exceptions/InvalidSubscriberIdException.java,10,0,0,0,0,0,0,0,0,0,0,0,No
4.2.1,hedwig-client/src/main/java/org/apache/hedwig/client/exceptions/NoResponseHandlerException.java,10,0,0,0,0,0,0,0,0,0,0,0,No
4.2.1,hedwig-client/src/main/java/org/apache/hedwig/client/exceptions/ResubscribeException.java,9,0,0,0,0,0,0,0,0,0,0,0,No
4.2.1,hedwig-client/src/main/java/org/apache/hedwig/client/exceptions/ServerRedirectLoopException.java,10,0,0,0,0,0,0,0,0,0,0,0,No
4.2.1,hedwig-client/src/main/java/org/apache/hedwig/client/exceptions/TooManyServerRedirectsException.java,10,0,0,0,0,0,0,0,0,0,0,0,No
4.2.1,hedwig-client/src/main/java/org/apache/hedwig/client/handlers/AbstractResponseHandler.java,83,0,0,0,0,0,0,0,0,0,0,0,No
4.2.1,hedwig-client/src/main/java/org/apache/hedwig/client/handlers/CloseSubscriptionResponseHandler.java,52,0,0,0,0,0,0,0,0,0,0,0,No
4.2.1,hedwig-client/src/main/java/org/apache/hedwig/client/handlers/MessageConsumeCallback.java,63,0,0,0,0,0,0,0,0,0,0,0,No
4.2.1,hedwig-client/src/main/java/org/apache/hedwig/client/handlers/PubSubCallback.java,44,0,0,0,0,0,0,0,0,0,0,0,No
4.2.1,hedwig-client/src/main/java/org/apache/hedwig/client/handlers/PublishResponseHandler.java,40,0,0,0,0,0,0,0,0,0,0,0,No
4.2.1,hedwig-client/src/main/java/org/apache/hedwig/client/handlers/SubscribeResponseHandler.java,47,0,0,0,0,0,0,0,0,0,0,0,No
4.2.1,hedwig-client/src/main/java/org/apache/hedwig/client/handlers/UnsubscribeResponseHandler.java,51,0,0,0,0,0,0,0,0,0,0,0,No
4.2.1,hedwig-client/src/main/java/org/apache/hedwig/client/netty/CleanupChannelMap.java,97,0,0,0,0,0,0,0,0,0,0,0,No
4.2.1,hedwig-client/src/main/java/org/apache/hedwig/client/netty/FilterableMessageHandler.java,40,0,0,0,0,0,0,0,0,0,0,0,No
4.2.1,hedwig-client/src/main/java/org/apache/hedwig/client/netty/HChannel.java,9,0,0,0,0,0,0,0,0,0,0,0,No
4.2.1,hedwig-client/src/main/java/org/apache/hedwig/client/netty/HChannelManager.java,32,0,0,0,0,0,0,0,0,0,0,0,No
4.2.1,hedwig-client/src/main/java/org/apache/hedwig/client/netty/HedwigClientImpl.java,65,0,0,0,0,0,0,0,0,0,0,0,No
4.2.1,hedwig-client/src/main/java/org/apache/hedwig/client/netty/HedwigPublisher.java,101,0,0,0,0,0,0,0,0,0,0,0,No
4.2.1,hedwig-client/src/main/java/org/apache/hedwig/client/netty/HedwigSubscriber.java,306,1,1,1,1,1,1,1,1,39,39,39,No
4.2.1,hedwig-client/src/main/java/org/apache/hedwig/client/netty/NetUtils.java,114,2,2,2,2,2,2,1,1,41,41,41,No
4.2.1,hedwig-client/src/main/java/org/apache/hedwig/client/netty/SubscriptionEventEmitter.java,23,0,0,0,0,0,0,0,0,0,0,0,No
4.2.1,hedwig-client/src/main/java/org/apache/hedwig/client/netty/VoidCallbackAdapter.java,17,0,0,0,0,0,0,0,0,0,0,0,No
4.2.1,hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/AbstractHChannelManager.java,386,0,0,0,0,0,0,0,0,0,0,0,No
4.2.1,hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/AbstractSubscribeResponseHandler.java,301,0,0,0,0,0,0,0,0,0,0,0,No
4.2.1,hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/ActiveSubscriber.java,209,0,0,0,0,0,0,0,0,0,0,0,Yes
4.2.1,hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/ClientChannelPipelineFactory.java,40,0,0,0,0,0,0,0,0,0,0,0,No
4.2.1,hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/DefaultServerChannel.java,50,0,0,0,0,0,0,0,0,0,0,0,No
4.2.1,hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/HChannelHandler.java,170,1,1,1,-2,-2,-2,1,1,39,39,39,No
4.2.1,hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/HChannelImpl.java,231,0,0,0,0,0,0,0,0,0,0,0,No
4.2.1,hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/NonSubscriptionChannelPipelineFactory.java,24,0,0,0,0,0,0,0,0,0,0,0,No
4.2.1,hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/ResubscribeCallback.java,61,0,0,0,0,0,0,0,0,0,0,0,No
4.2.1,hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/WriteCallback.java,59,0,0,0,0,0,0,0,0,0,0,0,No
4.2.1,hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/multiplex/MultiplexHChannelManager.java,239,0,0,0,0,0,0,0,0,0,0,0,No
4.2.1,hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/multiplex/MultiplexSubscribeResponseHandler.java,95,0,0,0,0,0,0,0,0,0,0,0,No
4.2.1,hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/multiplex/MultiplexSubscriptionChannelPipelineFactory.java,26,0,0,0,0,0,0,0,0,0,0,0,No
4.2.1,hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/simple/SimpleHChannelManager.java,269,0,0,0,0,0,0,0,0,0,0,0,No
4.2.1,hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/simple/SimpleSubscribeResponseHandler.java,195,0,0,0,0,0,0,0,0,0,0,0,No
4.2.1,hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/simple/SimpleSubscriptionChannelPipelineFactory.java,26,0,0,0,0,0,0,0,0,0,0,0,No
4.2.1,hedwig-client/src/main/java/org/apache/hedwig/client/netty/package-info.java,1,0,0,0,0,0,0,0,0,0,0,0,No
4.2.1,hedwig-client/src/main/java/org/apache/hedwig/client/ssl/SslClientContextFactory.java,17,0,0,0,0,0,0,0,0,0,0,0,No
4.2.1,hedwig-client/src/main/java/org/apache/hedwig/client/ssl/SslContextFactory.java,34,0,0,0,0,0,0,0,0,0,0,0,No
4.2.1,hedwig-client/src/main/java/org/apache/hedwig/conf/AbstractConfiguration.java,22,0,0,0,0,0,0,0,0,0,0,0,No
4.2.1,hedwig-client/src/main/java/org/apache/hedwig/filter/ClientMessageFilter.java,3,0,0,0,0,0,0,0,0,0,0,0,No
4.2.1,hedwig-client/src/main/java/org/apache/hedwig/filter/MessageFilterBase.java,9,0,0,0,0,0,0,0,0,0,0,0,No
4.2.1,hedwig-client/src/main/java/org/apache/hedwig/filter/PipelineFilter.java,44,0,0,0,0,0,0,0,0,0,0,0,No
4.2.1,hedwig-client/src/main/java/org/apache/hedwig/filter/ServerMessageFilter.java,9,0,0,0,0,0,0,0,0,0,0,0,No
4.2.1,hedwig-client/src/main/java/org/apache/hedwig/util/Callback.java,6,0,0,0,0,0,0,0,0,0,0,0,No
4.2.1,hedwig-client/src/main/java/org/apache/hedwig/util/CallbackUtils.java,93,0,0,0,0,0,0,0,0,0,0,0,No
4.2.1,hedwig-client/src/main/java/org/apache/hedwig/util/ConcurrencyUtils.java,26,0,0,0,0,0,0,0,0,0,0,0,No
4.2.1,hedwig-client/src/main/java/org/apache/hedwig/util/Either.java,24,0,0,0,0,0,0,0,0,0,0,0,No
4.2.1,hedwig-client/src/main/java/org/apache/hedwig/util/FileUtils.java,61,0,0,0,0,0,0,0,0,0,0,0,No
4.2.1,hedwig-client/src/main/java/org/apache/hedwig/util/HedwigSocketAddress.java,76,0,0,0,0,0,0,0,0,0,0,0,No
4.2.1,hedwig-client/src/main/java/org/apache/hedwig/util/Option.java,18,0,0,0,0,0,0,0,0,0,0,0,No
4.2.1,hedwig-client/src/main/java/org/apache/hedwig/util/Pair.java,18,0,0,0,0,0,0,0,0,0,0,0,No
4.2.1,hedwig-client/src/main/java/org/apache/hedwig/util/PathUtils.java,29,0,0,0,0,0,0,0,0,0,0,0,No
4.2.1,hedwig-client/src/main/java/org/apache/hedwig/util/SubscriptionListener.java,7,0,0,0,0,0,0,0,0,0,0,0,No
4.2.1,hedwig-client/src/main/java/org/apache/hedwig/util/VarArgs.java,6,0,0,0,0,0,0,0,0,0,0,0,No
4.2.1,hedwig-protocol/src/main/java/org/apache/hedwig/exceptions/PubSubException.java,194,0,0,0,0,0,0,0,0,0,0,0,No
4.2.1,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java,15290,0,0,0,0,0,0,0,0,0,0,0,No
4.2.1,hedwig-protocol/src/main/java/org/apache/hedwig/protoextensions/MapUtils.java,47,0,0,0,0,0,0,0,0,0,0,0,No
4.2.1,hedwig-protocol/src/main/java/org/apache/hedwig/protoextensions/MessageIdUtils.java,90,0,0,0,0,0,0,0,0,0,0,0,No
4.2.1,hedwig-protocol/src/main/java/org/apache/hedwig/protoextensions/PubSubResponseUtils.java,39,0,0,0,0,0,0,0,0,0,0,0,No
4.2.1,hedwig-protocol/src/main/java/org/apache/hedwig/protoextensions/SubscriptionStateUtils.java,65,0,0,0,0,0,0,0,0,0,0,0,No
4.2.1,hedwig-server/src/main/java/org/apache/hedwig/admin/HedwigAdmin.java,353,3,3,3,1,1,1,1,1,41,41,41,No
4.2.1,hedwig-server/src/main/java/org/apache/hedwig/admin/console/HedwigCommands.java,335,0,0,0,0,0,0,0,0,0,0,0,No
4.2.1,hedwig-server/src/main/java/org/apache/hedwig/admin/console/HedwigConsole.java,842,8,6,4,5,4,2,2,2,80,41,40,No
4.2.1,hedwig-server/src/main/java/org/apache/hedwig/admin/console/JLineHedwigCompletor.java,66,9,9,9,3,3,3,1,1,39,39,39,No
4.2.1,hedwig-server/src/main/java/org/apache/hedwig/admin/console/ReadTopic.java,246,2,2,2,1,1,1,1,1,41,41,41,No
4.2.1,hedwig-server/src/main/java/org/apache/hedwig/data/MessageFormatter.java,86,0,0,0,0,0,0,0,0,0,0,0,No
4.2.1,hedwig-server/src/main/java/org/apache/hedwig/server/benchmark/AbstractBenchmark.java,62,0,0,0,0,0,0,0,0,0,0,0,No
4.2.1,hedwig-server/src/main/java/org/apache/hedwig/server/benchmark/BookieBenchmark.java,68,0,0,0,0,0,0,0,0,0,0,0,No
4.2.1,hedwig-server/src/main/java/org/apache/hedwig/server/benchmark/BookkeeperBenchmark.java,54,2,2,2,1,1,1,1,1,41,41,41,No
4.2.1,hedwig-server/src/main/java/org/apache/hedwig/server/benchmark/FakeBookie.java,69,2,2,2,0,0,0,1,1,39,39,39,No
4.2.1,hedwig-server/src/main/java/org/apache/hedwig/server/common/ByteStringInterner.java,14,0,0,0,0,0,0,0,0,0,0,0,No
4.2.1,hedwig-server/src/main/java/org/apache/hedwig/server/common/ServerConfiguration.java,281,17,12,5,16,12,5,3,2,53,39,17,Yes
4.2.1,hedwig-server/src/main/java/org/apache/hedwig/server/common/TerminateJVMExceptionHandler.java,11,0,0,0,0,0,0,0,0,0,0,0,No
4.2.1,hedwig-server/src/main/java/org/apache/hedwig/server/common/TopicOpQueuer.java,74,0,0,0,0,0,0,0,0,0,0,0,No
4.2.1,hedwig-server/src/main/java/org/apache/hedwig/server/common/UnexpectedError.java,10,0,0,0,0,0,0,0,0,0,0,0,No
4.2.1,hedwig-server/src/main/java/org/apache/hedwig/server/delivery/ChannelEndPoint.java,55,0,0,0,0,0,0,0,0,0,0,0,No
4.2.1,hedwig-server/src/main/java/org/apache/hedwig/server/delivery/DeliveryCallback.java,6,0,0,0,0,0,0,0,0,0,0,0,No
4.2.1,hedwig-server/src/main/java/org/apache/hedwig/server/delivery/DeliveryEndPoint.java,6,0,0,0,0,0,0,0,0,0,0,0,No
4.2.1,hedwig-server/src/main/java/org/apache/hedwig/server/delivery/DeliveryManager.java,22,0,0,0,0,0,0,0,0,0,0,0,No
4.2.1,hedwig-server/src/main/java/org/apache/hedwig/server/delivery/FIFODeliveryManager.java,558,148,141,49,57,53,19,3,1,15,12,5,Yes
4.2.1,hedwig-server/src/main/java/org/apache/hedwig/server/handlers/BaseHandler.java,40,0,0,0,0,0,0,0,0,0,0,0,No
4.2.1,hedwig-server/src/main/java/org/apache/hedwig/server/handlers/ChannelDisconnectListener.java,5,0,0,0,0,0,0,0,0,0,0,0,No
4.2.1,hedwig-server/src/main/java/org/apache/hedwig/server/handlers/CloseSubscriptionHandler.java,74,0,0,0,0,0,0,0,0,0,0,0,No
4.2.1,hedwig-server/src/main/java/org/apache/hedwig/server/handlers/ConsumeHandler.java,43,0,0,0,0,0,0,0,0,0,0,0,No
4.2.1,hedwig-server/src/main/java/org/apache/hedwig/server/handlers/Handler.java,6,0,0,0,0,0,0,0,0,0,0,0,No
4.2.1,hedwig-server/src/main/java/org/apache/hedwig/server/handlers/NettyHandlerBean.java,21,0,0,0,0,0,0,0,0,0,0,0,No
4.2.1,hedwig-server/src/main/java/org/apache/hedwig/server/handlers/NettyHandlerMXBean.java,4,0,0,0,0,0,0,0,0,0,0,0,No
4.2.1,hedwig-server/src/main/java/org/apache/hedwig/server/handlers/PublishHandler.java,63,0,0,0,0,0,0,0,0,0,0,0,No
4.2.1,hedwig-server/src/main/java/org/apache/hedwig/server/handlers/SubscribeHandler.java,169,0,0,0,0,0,0,0,0,0,0,0,No
4.2.1,hedwig-server/src/main/java/org/apache/hedwig/server/handlers/SubscriptionChannelManager.java,138,0,0,0,0,0,0,0,0,0,0,0,No
4.2.1,hedwig-server/src/main/java/org/apache/hedwig/server/handlers/UnsubscribeHandler.java,75,0,0,0,0,0,0,0,0,0,0,0,No
4.2.1,hedwig-server/src/main/java/org/apache/hedwig/server/jmx/HedwigJMXService.java,5,0,0,0,0,0,0,0,0,0,0,0,No
4.2.1,hedwig-server/src/main/java/org/apache/hedwig/server/jmx/HedwigMBeanInfo.java,4,0,0,0,0,0,0,0,0,0,0,0,No
4.2.1,hedwig-server/src/main/java/org/apache/hedwig/server/jmx/HedwigMBeanRegistry.java,17,0,0,0,0,0,0,0,0,0,0,0,No
4.2.1,hedwig-server/src/main/java/org/apache/hedwig/server/meta/FactoryLayout.java,85,3,3,3,1,1,1,1,1,41,41,41,No
4.2.1,hedwig-server/src/main/java/org/apache/hedwig/server/meta/MetadataManagerFactory.java,93,0,0,0,0,0,0,0,0,0,0,0,No
4.2.1,hedwig-server/src/main/java/org/apache/hedwig/server/meta/MsMetadataManagerFactory.java,706,6,6,6,1,1,1,1,1,41,41,41,No
4.2.1,hedwig-server/src/main/java/org/apache/hedwig/server/meta/SubscriptionDataManager.java,25,0,0,0,0,0,0,0,0,0,0,0,No
4.2.1,hedwig-server/src/main/java/org/apache/hedwig/server/meta/TopicOwnershipManager.java,21,0,0,0,0,0,0,0,0,0,0,0,No
4.2.1,hedwig-server/src/main/java/org/apache/hedwig/server/meta/TopicPersistenceManager.java,16,0,0,0,0,0,0,0,0,0,0,0,No
4.2.1,hedwig-server/src/main/java/org/apache/hedwig/server/meta/ZkMetadataManagerFactory.java,662,10,6,5,1,1,0,2,2,80,41,40,No
4.2.1,hedwig-server/src/main/java/org/apache/hedwig/server/netty/PubSubServer.java,392,1,1,1,0,0,0,1,1,12,12,12,No
4.2.1,hedwig-server/src/main/java/org/apache/hedwig/server/netty/PubSubServerBean.java,46,0,0,0,0,0,0,0,0,0,0,0,No
4.2.1,hedwig-server/src/main/java/org/apache/hedwig/server/netty/PubSubServerMXBean.java,11,0,0,0,0,0,0,0,0,0,0,0,No
4.2.1,hedwig-server/src/main/java/org/apache/hedwig/server/netty/PubSubServerPipelineFactory.java,37,0,0,0,0,0,0,0,0,0,0,0,No
4.2.1,hedwig-server/src/main/java/org/apache/hedwig/server/netty/ServerStats.java,131,0,0,0,0,0,0,0,0,0,0,0,No
4.2.1,hedwig-server/src/main/java/org/apache/hedwig/server/netty/UmbrellaHandler.java,104,3,3,3,0,0,0,1,1,39,39,39,No
4.2.1,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/BookkeeperPersistenceManager.java,881,2,2,2,1,1,1,1,1,41,41,41,No
4.2.1,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/CacheKey.java,47,0,0,0,0,0,0,0,0,0,0,0,No
4.2.1,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/CacheValue.java,57,0,0,0,0,0,0,0,0,0,0,0,No
4.2.1,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/CancelScanRequest.java,4,0,0,0,0,0,0,0,0,0,0,0,No
4.2.1,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/Factory.java,4,0,0,0,0,0,0,0,0,0,0,0,No
4.2.1,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/LocalDBPersistenceManager.java,347,2,2,2,1,1,1,1,1,41,41,41,No
4.2.1,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/MapMethods.java,32,0,0,0,0,0,0,0,0,0,0,0,No
4.2.1,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/PersistRequest.java,29,0,0,0,0,0,0,0,0,0,0,0,No
4.2.1,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/PersistenceManager.java,16,0,0,0,0,0,0,0,0,0,0,0,No
4.2.1,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/PersistenceManagerWithRangeScan.java,4,0,0,0,0,0,0,0,0,0,0,0,No
4.2.1,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/RangeScanRequest.java,37,0,0,0,0,0,0,0,0,0,0,0,No
4.2.1,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/ReadAheadCache.java,459,0,0,0,0,0,0,0,0,0,0,0,Yes
4.2.1,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/ReadAheadCacheBean.java,33,0,0,0,0,0,0,0,0,0,0,0,No
4.2.1,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/ReadAheadCacheMXBean.java,7,0,0,0,0,0,0,0,0,0,0,0,No
4.2.1,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/ScanCallback.java,10,0,0,0,0,0,0,0,0,0,0,0,No
4.2.1,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/ScanCallbackWithContext.java,29,0,0,0,0,0,0,0,0,0,0,0,No
4.2.1,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/ScanRequest.java,27,0,0,0,0,0,0,0,0,0,0,0,No
4.2.1,hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ChannelTracker.java,85,0,0,0,0,0,0,0,0,0,0,0,No
4.2.1,hedwig-server/src/main/java/org/apache/hedwig/server/proxy/HedwigProxy.java,129,0,0,0,0,0,0,0,0,0,0,0,No
4.2.1,hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxyCloseSubscriptionHandler.java,42,0,0,0,0,0,0,0,0,0,0,0,No
4.2.1,hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxyConfiguration.java,13,0,0,0,0,0,0,0,0,0,0,0,No
4.2.1,hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxyConsumeHandler.java,31,0,0,0,0,0,0,0,0,0,0,0,No
4.2.1,hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxyPublishHander.java,35,0,0,0,0,0,0,0,0,0,0,0,No
4.2.1,hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxyStartDeliveryHandler.java,78,0,0,0,0,0,0,0,0,0,0,0,No
4.2.1,hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxyStopDeliveryHandler.java,42,0,0,0,0,0,0,0,0,0,0,0,No
4.2.1,hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxySubscribeHandler.java,55,5,5,5,3,3,3,1,1,39,39,39,No
4.2.1,hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxyUnsubscribeHandler.java,41,0,0,0,0,0,0,0,0,0,0,0,No
4.2.1,hedwig-server/src/main/java/org/apache/hedwig/server/regions/HedwigHubClient.java,14,0,0,0,0,0,0,0,0,0,0,0,No
4.2.1,hedwig-server/src/main/java/org/apache/hedwig/server/regions/HedwigHubClientFactory.java,40,0,0,0,0,0,0,0,0,0,0,0,No
4.2.1,hedwig-server/src/main/java/org/apache/hedwig/server/regions/HedwigHubSubscriber.java,51,0,0,0,0,0,0,0,0,0,0,0,No
4.2.1,hedwig-server/src/main/java/org/apache/hedwig/server/regions/RegionManager.java,285,0,0,0,0,0,0,0,0,0,0,0,No
4.2.1,hedwig-server/src/main/java/org/apache/hedwig/server/ssl/SslServerContextFactory.java,24,0,0,0,0,0,0,0,0,0,0,0,No
4.2.1,hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/AbstractSubscriptionManager.java,601,6,6,6,4,4,4,1,1,41,41,41,No
4.2.1,hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/AllToAllTopologyFilter.java,42,0,0,0,0,0,0,0,0,0,0,0,No
4.2.1,hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/InMemorySubscriptionManager.java,83,0,0,0,0,0,0,0,0,0,0,0,No
